date;ePAR;Temperature;RelativeHumidity;Co2;DewPoint;VPD;Pressure
Dec 17 2023 5:50:00 PM;0;12,864;52,027;532;3,281;0,713;100,08
Dec 17 2023 6:00:00 PM;0;12,048;53,564;534,5;2,936;0,654;100,09
Dec 17 2023 6:10:00 PM;0;11,528;54,37;546;2,662;0,621;100,1
Dec 17 2023 6:20:00 PM;0;11,061;56,883;546;2,863;0,569;100,1
Dec 17 2023 6:30:00 PM;0;10,673;58,674;547;2,935;0,532;100,095
Dec 17 2023 6:40:00 PM;0;10,322;60,577;545,5;3,055;0,495;100,105
Dec 17 2023 6:50:00 PM;0;10,074;59,287;546,5;2,519;0,503;100,115
Dec 17 2023 7:00:00 PM;0;9,913;59,669;556;2,458;0,493;100,115
Dec 17 2023 7:10:00 PM;0;9,81;65,81;553;3,742;0,415;100,12
Dec 17 2023 7:20:00 PM;0;9,465;66,801;565;3,625;0,394;100,115
Dec 17 2023 7:30:00 PM;0;9,298;62,739;589,5;2,582;0,437;100,12
Dec 17 2023 7:40:00 PM;0;9,044;62,582;593;2,307;0,431;100,14
Dec 17 2023 7:50:00 PM;0;8,895;63,28;595;2,321;0,419;100,14
Dec 17 2023 8:00:00 PM;0;8,635;63,515;599;2,127;0,409;100,13
Dec 17 2023 8:10:00 PM;0;8,484;65,773;595;2,472;0,38;100,14
Dec 17 2023 8:20:00 PM;0;8,575;66,395;590;2,691;0,375;100,135
Dec 17 2023 8:30:00 PM;0;8,314;66,027;593;2,365;0,373;100,135
Dec 17 2023 8:40:00 PM;0;8,044;65,947;581;2,091;0,367;100,125
Dec 17 2023 8:50:00 PM;0;7,99;65,54;567,5;1,953;0,37;100,125
Dec 17 2023 9:00:00 PM;0;7,798;66,134;577;1,896;0,359;100,125
Dec 17 2023 9:10:00 PM;0;7,806;65,002;568;1,663;0,371;100,135
Dec 17 2023 9:20:00 PM;0;7,731;65,407;580,5;1,679;0,365;100,135
Dec 17 2023 9:30:00 PM;0;7,789;66,231;597;1,909;0,358;100,14
Dec 17 2023 9:40:00 PM;0;7,822;65,815;602;1,852;0,363;100,14
Dec 17 2023 9:50:00 PM;0;7,671;65,224;601,5;1,582;0,365;100,135
Dec 17 2023 10:00:00 PM;0;7,575;66,514;603,5;1,764;0,349;100,135
Dec 17 2023 10:10:00 PM;0;7,476;65,807;588;1,521;0,354;100,14
Dec 17 2023 10:20:00 PM;0;7,414;65,832;590;1,467;0,353;100,135
Dec 17 2023 10:30:00 PM;0;7,399;65,663;594;1,416;0,354;100,13
Dec 17 2023 10:40:00 PM;0;7,409;64,856;586,5;1,255;0,363;100,135
Dec 17 2023 10:50:00 PM;0;7,18;66,316;594;1,346;0,342;100,14
Dec 17 2023 11:00:00 PM;0;7,123;66,944;588,5;1,423;0,334;100,14
Dec 17 2023 11:10:00 PM;0;6,936;69,518;592,5;1,77;0,304;100,14
Dec 17 2023 11:20:00 PM;0;6,894;67,731;594;1,367;0,321;100,135
Dec 17 2023 11:30:00 PM;0;6,811;66,824;595;1,1;0,329;100,135
Dec 17 2023 11:40:00 PM;0;6,745;67,67;574;1,212;0,319;100,145
Dec 17 2023 11:50:00 PM;0;6,765;68,735;586,5;1,448;0,309;100,14
Dec 18 2023 12:00:00 AM;0;6,592;70,396;595;1,615;0,289;100,13
Dec 18 2023 12:10:00 AM;0;6,404;71,587;581,5;1,668;0,274;100,14
Dec 18 2023 12:20:00 AM;0;6,248;71,339;578,5;1,47;0,273;100,125
Dec 18 2023 12:30:00 AM;0;6,266;69,317;588;1,088;0,293;100,11
Dec 18 2023 12:40:00 AM;0;6,147;68,345;588,5;0,778;0,299;100,1
Dec 18 2023 12:50:00 AM;0;6,334;68,876;585;1,064;0,298;100,1
Dec 18 2023 1:00:00 AM;0;6,1;70,825;585,5;1,227;0,275;100,1
Dec 18 2023 1:10:00 AM;0;5,98;69,835;582,5;0,917;0,282;100,11
Dec 18 2023 1:20:00 AM;0;5,791;71,373;584;1,037;0,264;100,11
Dec 18 2023 1:30:00 AM;0;5,594;71,893;597,5;0,948;0,256;100,1
Dec 18 2023 1:40:00 AM;0;5,446;70,588;587,5;0,552;0,265;100,095
Dec 18 2023 1:50:00 AM;0;5,611;66,988;582,5;-0,012;0,301;100,1
Dec 18 2023 2:00:00 AM;0;5,638;66,87;565,5;-0,011;0,303;100,085
Dec 18 2023 2:10:00 AM;0;5,711;65,354;559,5;-0,256;0,318;100,07
Dec 18 2023 2:20:00 AM;0;5,834;63,742;567;-0,482;0,336;100,075
Dec 18 2023 2:30:00 AM;0;5,633;64,344;571,5;-0,544;0,326;100,075
Dec 18 2023 2:40:00 AM;0;5,495;63,535;563;-0,848;0,33;100,07
Dec 18 2023 2:50:00 AM;0;5,356;62,743;560;-1,152;0,334;100,06
Dec 18 2023 3:00:00 AM;0;5,374;62,711;563;-1,141;0,334;100,06
Dec 18 2023 3:10:00 AM;0;5,236;62,682;558,5;-1,278;0,331;100,06
Dec 18 2023 3:20:00 AM;0;5,414;62,681;555;-1,11;0,336;100,055
Dec 18 2023 3:30:00 AM;0;5,635;62,141;559;-1,019;0,346;100,05
Dec 18 2023 3:40:00 AM;0;5,438;62,69;560,5;-1,086;0,336;100,04
Dec 18 2023 3:50:00 AM;0;5,278;63,614;559;-1,038;0,324;100,025
Dec 18 2023 4:00:00 AM;0;5,297;65,155;562,5;-0,692;0,311;100,025
Dec 18 2023 4:10:00 AM;0;5,285;67,801;559,5;-0,158;0,287;100,01
Dec 18 2023 4:20:00 AM;0;5,315;69,795;559;0,271;0,27;100,005
Dec 18 2023 4:30:00 AM;0;5,039;71,137;560,5;0,268;0,253;100,01
Dec 18 2023 4:40:00 AM;0;5,052;72,58;566;0,558;0,24;100,005
Dec 18 2023 4:50:00 AM;0;4,89;74,819;565,5;0,823;0,218;99,995
Dec 18 2023 5:00:00 AM;0;4,841;75,754;559;0,947;0,209;99,99
Dec 18 2023 5:10:00 AM;0;4,646;75,873;559;0,78;0,206;99,98
Dec 18 2023 5:20:00 AM;0;4,531;76,513;568;0,785;0,199;99,965
Dec 18 2023 5:30:00 AM;0;4,478;76,68;567;0,763;0,196;99,95
Dec 18 2023 5:40:00 AM;0;4,411;74,663;564;0,33;0,212;99,95
Dec 18 2023 5:50:00 AM;0;4,351;74,624;562,5;0,265;0,212;99,945
Dec 18 2023 6:00:00 AM;0;4,208;75,47;566;0,282;0,203;99,94
Dec 18 2023 6:10:00 AM;0;4,143;76,044;574;0,324;0,197;99,935
Dec 18 2023 6:20:00 AM;0;4,048;75,015;571;0,043;0,204;99,92
Dec 18 2023 6:30:00 AM;0;4,29;73,08;582;-0,082;0,224;99,925
Dec 18 2023 6:40:00 AM;0;4,198;70,749;579,5;-0,616;0,242;99,93
Dec 18 2023 6:50:00 AM;0;4,314;70,378;587,5;-0,577;0,247;99,92
Dec 18 2023 7:00:00 AM;0;4,145;70,6;588;-0,696;0,242;99,92
Dec 18 2023 7:10:00 AM;0;4,313;69,514;606;-0,746;0,254;99,92
Dec 18 2023 7:20:00 AM;0;4,331;69,158;606;-0,799;0,257;99,925
Dec 18 2023 7:30:00 AM;0;4,158;70,854;608,5;-0,634;0,24;99,93
Dec 18 2023 7:40:00 AM;0;3,92;71,75;608,5;-0,691;0,229;99,925
Dec 18 2023 7:50:00 AM;0;3,993;70,724;628;-0,818;0,238;99,915
Dec 18 2023 8:00:00 AM;0,362;4,102;71,377;630;-0,587;0,235;99,925
Dec 18 2023 8:10:00 AM;2,444;4,04;71,996;631;-0,529;0,229;99,935
Dec 18 2023 8:20:00 AM;6,571;3,988;72,685;649;-0,448;0,222;99,94
Dec 18 2023 8:30:00 AM;17,942;3,906;73,374;661,5;-0,398;0,215;99,935
Dec 18 2023 8:40:00 AM;32,434;4,392;71,74;659;-0,238;0,237;99,945
Dec 18 2023 8:50:00 AM;43,768;5,127;70,116;651,5;0,153;0,263;99,945
Dec 18 2023 9:00:00 AM;58,513;5,878;67,289;647;0,305;0,304;99,945
Dec 18 2023 9:10:00 AM;78,067;6,75;63,51;646,5;0,338;0,36;99,955
Dec 18 2023 9:20:00 AM;103,898;7,749;61,192;635,5;0,77;0,41;99,97
Dec 18 2023 9:30:00 AM;130,148;8,765;59,904;629,5;1,433;0,454;99,975
Dec 18 2023 9:40:00 AM;155,204;9,504;57,537;618;1,565;0,505;99,98
Dec 18 2023 9:50:00 AM;177,491;10,506;54,468;591,5;1,737;0,579;99,98
Dec 18 2023 10:00:00 AM;211,495;11,165;53,05;600,5;1,981;0,624;99,97
Dec 18 2023 10:10:00 AM;279,095;11,633;49,769;598,5;1,523;0,689;99,97
Dec 18 2023 10:20:00 AM;313,322;12,502;50,39;596;2,497;0,72;99,97
Dec 18 2023 10:30:00 AM;330,675;13,965;49,91;596,5;3,709;0,8;99,965
Dec 18 2023 10:40:00 AM;348,251;15,079;48,807;607,5;4,414;0,879;99,97
Dec 18 2023 10:50:00 AM;348,142;16,389;48,221;594;5,441;0,966;99,96
Dec 18 2023 11:00:00 AM;348,085;17,331;47,369;583;6,044;1,043;99,96
Dec 18 2023 11:10:00 AM;333,837;18,173;46,314;579;6,486;1,122;99,96
Dec 18 2023 11:20:00 AM;330,138;19,107;45,372;569;7,035;1,21;99,96
Dec 18 2023 11:30:00 AM;309,308;19,87;43,415;556;7,084;1,314;99,945
Dec 18 2023 11:40:00 AM;294,222;20,583;41,969;561,5;7,233;1,409;99,935
Dec 18 2023 11:50:00 AM;218,382;21,235;40,76;558;7,391;1,497;99,93
Dec 18 2023 12:00:00 PM;131,579;21,633;41,424;562;7,983;1,517;99,92
Dec 18 2023 12:10:00 PM;166,735;22,001;37,964;570,5;7,038;1,643;99,91
Dec 18 2023 12:20:00 PM;192,039;21,84;38,29;564;7,02;1,618;99,9
Dec 18 2023 12:30:00 PM;204,743;22,759;37,808;546,5;7,65;1,725;99,89
Dec 18 2023 12:40:00 PM;197,242;23,111;38,368;538,5;8,177;1,746;99,88
Dec 18 2023 12:50:00 PM;192,153;23,774;37,188;534,5;8,305;1,852;99,875
Dec 18 2023 1:00:00 PM;189,709;23,892;36,065;528,5;7,961;1,899;99,86
Dec 18 2023 1:10:00 PM;180,642;24,011;35,687;524,5;7,911;1,924;99,845
Dec 18 2023 1:20:00 PM;172,676;23,834;31,193;530,5;5,803;2,036;99,835
Dec 18 2023 1:30:00 PM;158,929;19,783;31,23;523,5;2,305;1,589;99,825
Dec 18 2023 1:40:00 PM;139,385;19,634;29,837;516,5;1,538;1,606;99,825
Dec 18 2023 1:50:00 PM;133,764;19,515;29,964;520;1,495;1,591;99,82
Dec 18 2023 2:00:00 PM;131,744;19,557;31,156;516,5;2,076;1,568;99,805
Dec 18 2023 2:10:00 PM;140,186;19,095;31,52;519;1,836;1,516;99,795
Dec 18 2023 2:20:00 PM;155,4;19,932;30,602;521;2,15;1,618;99,79
Dec 18 2023 2:30:00 PM;175,636;19,809;30,212;527,5;1,864;1,615;99,785
Dec 18 2023 2:40:00 PM;178,307;19,634;31,151;533;2,141;1,576;99,78
Dec 18 2023 2:50:00 PM;187,689;18,993;31,864;511,5;1,899;1,499;99,775
Dec 18 2023 3:00:00 PM;202,366;20,04;28,874;523,5;1,433;1,67;99,77
Dec 18 2023 3:10:00 PM;213,464;19,717;29,226;518,5;1,322;1,629;99,76
Dec 18 2023 3:20:00 PM;205,916;19,587;29,881;523,5;1,518;1,6;99,76
Dec 18 2023 3:30:00 PM;174,619;19,548;29,399;516,5;1,258;1,608;99,76
Dec 18 2023 3:40:00 PM;144,034;19,682;30,136;527,5;1,719;1,604;99,76
Dec 18 2023 3:50:00 PM;136,792;21,784;30,437;523,5;3,679;1,818;99,76
Dec 18 2023 4:00:00 PM;121,732;23,05;30,184;527;4,655;1,971;99,75
Dec 18 2023 4:10:00 PM;110,847;22,676;31,693;523,5;5,028;1,885;99,74
Dec 18 2023 4:20:00 PM;89,21;23,157;31,901;521,5;5,539;1,935;99,735
Dec 18 2023 4:30:00 PM;73,386;23,007;32,931;522;5,866;1,888;99,73
Dec 18 2023 4:40:00 PM;64,604;22,616;33,328;551;5,697;1,833;99,72
Dec 18 2023 4:50:00 PM;56,105;22,204;34,147;545,5;5,686;1,766;99,71
Dec 18 2023 5:00:00 PM;39,873;21,069;35,852;540;5,389;1,605;99,715
Dec 18 2023 5:10:00 PM;22,251;20,241;38,064;535,5;5,515;1,472;99,72
Dec 18 2023 5:20:00 PM;7,258;18,633;41,324;538,5;5,259;1,262;99,715
Dec 18 2023 5:30:00 PM;2,847;16,995;44,09;546;4,71;1,085;99,71
Dec 18 2023 5:40:00 PM;0,496;15,68;47,454;551,5;4,564;0,937;99,715
Dec 18 2023 5:50:00 PM;0;14,572;47,765;556,5;3,644;0,868;99,7
Dec 18 2023 6:00:00 PM;0;13,615;43,424;556,5;1,435;0,883;99,7
Dec 18 2023 6:10:00 PM;0;12,835;41,914;547,5;0,238;0,862;99,695
Dec 18 2023 6:20:00 PM;0;12,243;40,765;557;-0,678;0,845;99,7
Dec 18 2023 6:30:00 PM;0;11,762;41,256;551,5;-0,948;0,812;99,7
Dec 18 2023 6:40:00 PM;0;11,369;41,418;555;-1,25;0,789;99,7
Dec 18 2023 6:50:00 PM;0;11,184;41,228;548,5;-1,48;0,782;99,69
Dec 18 2023 7:00:00 PM;0;11,148;41,718;549,5;-1,35;0,774;99,69
Dec 18 2023 7:10:00 PM;0;11,174;42,562;554;-1,054;0,764;99,695
Dec 18 2023 7:20:00 PM;0;11,064;43,367;557,5;-0,898;0,748;99,695
Dec 18 2023 7:30:00 PM;0;10,71;44,785;564;-0,78;0,712;99,7
Dec 18 2023 7:40:00 PM;0;10,605;44,546;561,5;-0,949;0,71;99,69
Dec 18 2023 7:50:00 PM;0;10,53;44,735;569;-0,959;0,704;99,68
Dec 18 2023 8:00:00 PM;0;10,564;47,202;562;-0,193;0,674;99,68
Dec 18 2023 8:10:00 PM;0;10,272;50,562;569;0,486;0,619;99,685
Dec 18 2023 8:20:00 PM;0;10,128;50,179;565;0,248;0,618;99,685
Dec 18 2023 8:30:00 PM;0;9,9;50,35;588;0,085;0,606;99,68
Dec 18 2023 8:40:00 PM;0;10,01;48,74;604;-0,261;0,631;99,67
Dec 18 2023 8:50:00 PM;0;10,11;48,284;582;-0,297;0,641;99,67
Dec 18 2023 9:00:00 PM;0;9,96;49,645;595,5;-0,054;0,618;99,655
Dec 18 2023 9:10:00 PM;0;9,84;51,804;609;0,423;0,586;99,655
Dec 18 2023 9:20:00 PM;0;9,774;52,257;639;0,481;0,578;99,66
Dec 18 2023 9:30:00 PM;0;9,605;54,7;627;0,957;0,542;99,66
Dec 18 2023 9:40:00 PM;0;9,448;55,893;614;1,11;0,523;99,655
Dec 18 2023 9:50:00 PM;0;9,392;55,441;610;0,945;0,526;99,66
Dec 18 2023 10:00:00 PM;0;9,289;56,498;619,5;1,11;0,51;99,66
Dec 18 2023 10:10:00 PM;0;8,986;56,073;612,5;0,722;0,505;99,66
Dec 18 2023 10:20:00 PM;0;8,993;57,234;617,5;1,013;0,491;99,655
Dec 18 2023 10:30:00 PM;0;8,872;57,587;624,5;0,985;0,483;99,65
Dec 18 2023 10:40:00 PM;0;8,639;57,388;618,5;0,718;0,478;99,66
Dec 18 2023 10:50:00 PM;0;8,686;58,667;611,5;1,069;0,465;99,655
Dec 18 2023 11:00:00 PM;0;8,422;57,385;615,5;0,515;0,471;99,65
Dec 18 2023 11:10:00 PM;0;8,436;58,738;628;0,85;0,457;99,645
Dec 18 2023 11:20:00 PM;0;8,458;57,413;636;0,555;0,472;99,64
Dec 18 2023 11:30:00 PM;0;8,388;58,183;638;0,674;0,461;99,63
Dec 18 2023 11:40:00 PM;0;8,3;56,709;657,5;0,237;0,475;99,635
Dec 18 2023 11:50:00 PM;0;8,2;54,879;658,5;-0,308;0,491;99,64
Dec 19 2023 12:00:00 AM;0;8,217;55,336;637,5;-0,179;0,487;99,64
Dec 19 2023 12:10:00 AM;0;8,179;57,656;627,5;0,352;0,46;99,63
Dec 19 2023 12:20:00 AM;0;8,05;59,676;660,5;0,706;0,435;99,63
Dec 19 2023 12:30:00 AM;0;7,942;58,975;654;0,441;0,439;99,625
Dec 19 2023 12:40:00 AM;0;7,736;56,977;641;-0,227;0,454;99,615
Dec 19 2023 12:50:00 AM;0;7,681;56,739;619;-0,337;0,455;99,615
Dec 19 2023 1:00:00 AM;0;7,706;54,378;593,5;-0,895;0,48;99,595
Dec 19 2023 1:10:00 AM;0;7,68;55,864;582,5;-0,55;0,464;99,585
Dec 19 2023 1:20:00 AM;0;7,658;53,524;568;-1,156;0,488;99,57
Dec 19 2023 1:30:00 AM;0;7,597;52,99;568;-1,349;0,491;99,56
Dec 19 2023 1:40:00 AM;0;7,578;55,324;564,5;-0,779;0,466;99,56
Dec 19 2023 1:50:00 AM;0;7,274;56,042;569,5;-0,887;0,449;99,55
Dec 19 2023 2:00:00 AM;0;7,239;54,877;570,5;-1,206;0,46;99,535
Dec 19 2023 2:10:00 AM;0;7,163;55,119;572;-1,217;0,455;99,53
Dec 19 2023 2:20:00 AM;0;7,078;54,663;567;-1,41;0,457;99,52
Dec 19 2023 2:30:00 AM;0;7,071;53,812;573;-1,63;0,466;99,51
Dec 19 2023 2:40:00 AM;0;7,159;54,776;571;-1,306;0,459;99,52
Dec 19 2023 2:50:00 AM;0;6,988;57,313;567,5;-0,848;0,428;99,52
Dec 19 2023 3:00:00 AM;0;6,868;55,87;571;-1,309;0,439;99,515
Dec 19 2023 3:10:00 AM;0;7,023;56,839;571,5;-0,929;0,434;99,52
Dec 19 2023 3:20:00 AM;0;6,985;56,279;562;-1,099;0,438;99,515
Dec 19 2023 3:30:00 AM;0;6,906;56,623;558,5;-1,091;0,432;99,49
Dec 19 2023 3:40:00 AM;0;6,983;56,278;562;-1,101;0,438;99,49
Dec 19 2023 3:50:00 AM;0;6,85;57,401;558;-0,957;0,423;99,475
Dec 19 2023 4:00:00 AM;0;6,793;55,894;559,5;-1,373;0,436;99,47
Dec 19 2023 4:10:00 AM;0;6,829;55,962;555,5;-1,323;0,437;99,46
Dec 19 2023 4:20:00 AM;0;6,902;55,286;550;-1,42;0,446;99,46
Dec 19 2023 4:30:00 AM;0;7,035;55,01;549;-1,364;0,452;99,455
Dec 19 2023 4:40:00 AM;0;6,866;54,682;541;-1,603;0,451;99,45
Dec 19 2023 4:50:00 AM;0;6,87;55,541;542,5;-1,388;0,442;99,44
Dec 19 2023 5:00:00 AM;0;6,733;56,444;540,5;-1,296;0,429;99,425
Dec 19 2023 5:10:00 AM;0;6,606;56,832;546;-1,321;0,422;99,41
Dec 19 2023 5:20:00 AM;0;6,57;56,601;544,5;-1,411;0,423;99,4
Dec 19 2023 5:30:00 AM;0;6,584;55,503;556;-1,665;0,434;99,395
Dec 19 2023 5:40:00 AM;0;6,661;57,398;551,5;-1,135;0,418;99,395
Dec 19 2023 5:50:00 AM;0;6,678;57,67;551;-1,055;0,415;99,4
Dec 19 2023 6:00:00 AM;0;6,657;58,676;550,5;-0,838;0,405;99,4
Dec 19 2023 6:10:00 AM;0;6,55;57,489;558;-1,217;0,414;99,4
Dec 19 2023 6:20:00 AM;0;6,529;55,651;571,5;-1,679;0,431;99,4
Dec 19 2023 6:30:00 AM;0;6,581;56,302;589,5;-1,472;0,426;99,4
Dec 19 2023 6:40:00 AM;0;6,523;57,033;593,5;-1,351;0,417;99,4
Dec 19 2023 6:50:00 AM;0;6,43;55,451;603,5;-1,822;0,43;99,395
Dec 19 2023 7:00:00 AM;0;6,437;54,661;597,5;-2,009;0,438;99,4
Dec 19 2023 7:10:00 AM;0;6,433;56,21;579;-1,634;0,423;99,4
Dec 19 2023 7:20:00 AM;0;6,414;56,048;574;-1,691;0,424;99,385
Dec 19 2023 7:30:00 AM;0;6,311;56,818;579;-1,602;0,413;99,39
Dec 19 2023 7:40:00 AM;0;6,311;56,118;609,5;-1,77;0,42;99,385
Dec 19 2023 7:50:00 AM;0;6,179;56,418;619,5;-1,822;0,413;99,375
Dec 19 2023 8:00:00 AM;0,3;6,429;54,296;614;-2,107;0,441;99,38
Dec 19 2023 8:10:00 AM;2,418;6,516;53,784;615;-2,155;0,449;99,375
Dec 19 2023 8:20:00 AM;6,437;6,641;54,599;587,5;-1,834;0,444;99,38
Dec 19 2023 8:30:00 AM;17,519;6,587;55,256;577;-1,722;0,436;99,38
Dec 19 2023 8:40:00 AM;31,659;6,919;53,508;592;-1,849;0,464;99,37
Dec 19 2023 8:50:00 AM;43,164;7,647;53,95;587,5;-1,058;0,483;99,36
Dec 19 2023 9:00:00 AM;59,19;8,319;53,697;583;-0,497;0,508;99,36
Dec 19 2023 9:10:00 AM;84,731;9,204;52,328;582,5;-0,029;0,556;99,35
Dec 19 2023 9:20:00 AM;120,575;10,17;49,606;567;0,128;0,627;99,355
Dec 19 2023 9:30:00 AM;159,27;11,226;48,818;572;0,88;0,683;99,355
Dec 19 2023 9:40:00 AM;189,554;12,27;46,685;556;1,217;0,762;99,36
Dec 19 2023 9:50:00 AM;221,172;13,248;45,654;542,5;1,799;0,828;99,355
Dec 19 2023 10:00:00 AM;254,551;14,133;45,274;540,5;2,488;0,884;99,365
Dec 19 2023 10:10:00 AM;280,842;15,204;45,077;542;3,4;0,95;99,365
Dec 19 2023 10:20:00 AM;308,166;16,23;44,791;537;4,241;1,02;99,36
Dec 19 2023 10:30:00 AM;324,383;15,867;37,321;533;1,349;1,132;99,355
Dec 19 2023 10:40:00 AM;342,051;14,854;38,838;530,5;0,998;1,035;99,35
Dec 19 2023 10:50:00 AM;345,905;15,731;37,923;534;1,45;1,111;99,34
Dec 19 2023 11:00:00 AM;349,33;16,416;36,323;531;1,459;1,191;99,33
Dec 19 2023 11:10:00 AM;336,596;16,856;36,092;527,5;1,761;1,229;99,32
Dec 19 2023 11:20:00 AM;327,606;17,006;36,002;535,5;1,859;1,242;99,295
Dec 19 2023 11:30:00 AM;308,558;18,016;36,318;531;2,875;1,318;99,28
Dec 19 2023 11:40:00 AM;295,911;18,786;35,407;533;3,198;1,403;99,27
Dec 19 2023 11:50:00 AM;225,201;19,386;33,203;534;2,819;1,506;99,25
Dec 19 2023 12:00:00 PM;132,467;19,487;33,091;537,5;2,86;1,518;99,245
Dec 19 2023 12:10:00 PM;162,426;19,869;33,166;533;3,227;1,552;99,235
Dec 19 2023 12:20:00 PM;190,288;19,864;32,526;532;2,948;1,567;99,205
Dec 19 2023 12:30:00 PM;203,503;19,941;31,174;525,5;2,417;1,606;99,185
Dec 19 2023 12:40:00 PM;198,337;20,376;31,424;523;2,908;1,644;99,16
Dec 19 2023 12:50:00 PM;192,861;22,117;28,672;511,5;3,121;1,902;99,145
Dec 19 2023 1:00:00 PM;191,14;22,238;29,458;516;3,608;1,895;99,12
Dec 19 2023 1:10:00 PM;180,89;23,063;29,738;512;4,454;1,985;99,11
Dec 19 2023 1:20:00 PM;173,079;23,773;31,274;508,5;5,788;2,026;99,085
Dec 19 2023 1:30:00 PM;160,83;24,115;31,691;508,5;6,275;2,056;99,075
Dec 19 2023 1:40:00 PM;140,62;25,084;29,581;498,5;6,118;2,246;99,06
Dec 19 2023 1:50:00 PM;134,699;25,396;29,298;505;6,246;2,297;99,04
Dec 19 2023 2:00:00 PM;132,178;25,963;28,164;500,5;6,162;2,414;99,02
Dec 19 2023 2:10:00 PM;140,532;26,084;27,806;499,5;6,081;2,443;99,01
Dec 19 2023 2:20:00 PM;155,767;26,092;28,445;511,5;6,416;2,423;99
Dec 19 2023 2:30:00 PM;177,021;25,803;27,994;516,5;5,938;2,397;98,995
Dec 19 2023 2:40:00 PM;181,681;24,836;27,008;503,5;4,599;2,294;98,99
Dec 19 2023 2:50:00 PM;188,95;25,202;26,6;515,5;4,694;2,357;98,975
Dec 19 2023 3:00:00 PM;204,061;25,486;28,759;515,5;6,055;2,327;98,97
Dec 19 2023 3:10:00 PM;214,709;25,704;26,966;514,5;5,316;2,417;98,96
Dec 19 2023 3:20:00 PM;210,142;23,184;23,796;498;1,418;2,168;98,955
Dec 19 2023 3:30:00 PM;179,65;20,513;27,239;508,5;1,028;1,759;98,945
Dec 19 2023 3:40:00 PM;147,253;19,884;26,866;511,5;0,3;1,7;98,95
Dec 19 2023 3:50:00 PM;139,4;20,13;26,991;517,5;0,573;1,723;98,945
Dec 19 2023 4:00:00 PM;125,57;21,944;28,197;514;2,738;1,895;98,935
Dec 19 2023 4:10:00 PM;114,194;22,527;29,545;508;3,899;1,927;98,92
Dec 19 2023 4:20:00 PM;92,228;22,714;30,461;504,5;4,495;1,923;98,92
Dec 19 2023 4:30:00 PM;75,07;22,886;31,484;512,5;5,115;1,915;98,92
Dec 19 2023 4:40:00 PM;64,65;22,368;32,468;504;5,106;1,829;98,91
Dec 19 2023 4:50:00 PM;58,032;22,282;34,11;509;5,739;1,775;98,91
Dec 19 2023 5:00:00 PM;41,206;21,491;33,427;516;4,757;1,709;98,905
Dec 19 2023 5:10:00 PM;24,126;20,032;34,795;513,5;4,049;1,53;98,91
Dec 19 2023 5:20:00 PM;7,455;18,992;38,935;517,5;4,729;1,343;98,905
Dec 19 2023 5:30:00 PM;3,136;17,636;42,083;521;4,624;1,17;98,915
Dec 19 2023 5:40:00 PM;0,46;16,389;43,816;521;4,073;1,049;98,91
Dec 19 2023 5:50:00 PM;0;15,405;43,791;519,5;3,173;0,985;98,92
Dec 19 2023 6:00:00 PM;0;14,666;43,964;524,5;2,559;0,936;98,925
Dec 19 2023 6:10:00 PM;0;14,053;43,013;528;1,699;0,915;98,915
Dec 19 2023 6:20:00 PM;0;13,616;43,042;528;1,313;0,889;98,92
Dec 19 2023 6:30:00 PM;0;13,299;44,008;519,5;1,333;0,856;98,925
Dec 19 2023 6:40:00 PM;0;12,897;43,736;524,5;0,883;0,838;98,915
Dec 19 2023 6:50:00 PM;0;12,453;45,355;526;0,982;0,791;98,9
Dec 19 2023 7:00:00 PM;0;12,376;45,384;525;0,921;0,786;98,9
Dec 19 2023 7:10:00 PM;0;12,037;46,552;522,5;0,964;0,752;98,895
Dec 19 2023 7:20:00 PM;0;11,831;46,903;529,5;0,88;0,737;98,9
Dec 19 2023 7:30:00 PM;0;11,498;49,028;532;1,19;0,693;98,895
Dec 19 2023 7:40:00 PM;0;11,502;51,001;528;1,743;0,666;98,89
Dec 19 2023 7:50:00 PM;0;11,32;51,985;524;1,841;0,645;98,89
Dec 19 2023 8:00:00 PM;0;11,159;53,206;534;2,017;0,622;98,895
Dec 19 2023 8:10:00 PM;0;11,017;53,601;537,5;1,988;0,611;98,88
Dec 19 2023 8:20:00 PM;0;10,895;53,769;531;1,919;0,603;98,88
Dec 19 2023 8:30:00 PM;0;10,724;53,338;540;1,647;0,602;98,87
Dec 19 2023 8:40:00 PM;0;10,542;54,07;529;1,668;0,586;98,87
Dec 19 2023 8:50:00 PM;0;10,486;55,638;525,5;2,015;0,564;98,86
Dec 19 2023 9:00:00 PM;0;10,282;56,657;538;2,078;0,543;98,85
Dec 19 2023 9:10:00 PM;0;10,181;57,792;529,5;2,262;0,525;98,85
Dec 19 2023 9:20:00 PM;0;10,068;58,094;535;2,229;0,518;98,85
Dec 19 2023 9:30:00 PM;0;9,968;58,37;529,5;2,201;0,511;98,84
Dec 19 2023 9:40:00 PM;0;9,851;59,812;535;2,434;0,489;98,825
Dec 19 2023 9:50:00 PM;0;9,831;58,772;539;2,169;0,501;98,82
Dec 19 2023 10:00:00 PM;0;9,59;57,87;535;1,726;0,504;98,82
Dec 19 2023 10:10:00 PM;0;9,343;56,778;528;1,23;0,509;98,815
Dec 19 2023 10:20:00 PM;0;9,492;58,391;530,5;1,759;0,494;98,805
Dec 19 2023 10:30:00 PM;0;9,421;60,258;532;2,133;0,47;98,79
